"Date","Price","Open","High","Low","Vol.","Change %"
"2010-03-12","1.0185","1.0242","1.0252","1.0154","","-0.57%"
"2010-03-11","1.0243","1.0253","1.0323","1.0228","","-0.14%"
"2010-03-10","1.0257","1.0262","1.0292","1.0215","","-0.06%"
"2010-03-09","1.0263","1.0280","1.0322","1.0236","","-0.17%"
"2010-03-08","1.0280","1.0286","1.0296","1.0251","","-0.20%"
"2010-03-05","1.0301","1.0312","1.0333","1.0261","","-0.13%"
"2010-03-04","1.0314","1.0323","1.0342","1.0271","","0.02%"
"2010-03-03","1.0312","1.0356","1.0367","1.0273","","-0.48%"
"2010-03-02","1.0362","1.0417","1.0444","1.0307","","-0.57%"
"2010-03-01","1.0421","1.0548","1.0576","1.0411","","-1.04%"
"2010-02-26","1.0530","1.0602","1.0619","1.0511","","-0.70%"
"2010-02-25","1.0604","1.0538","1.0682","1.0513","","0.55%"
"2010-02-24","1.0546","1.0563","1.0595","1.0512","","-0.11%"
"2010-02-23","1.0558","1.0433","1.0581","1.0381","","1.24%"
"2010-02-22","1.0429","1.0381","1.0441","1.0369","","0.29%"
"2010-02-19","1.0399","1.0457","1.0532","1.0388","","-0.15%"
"2010-02-18","1.0415","1.0466","1.0500","1.0398","","-0.44%"
"2010-02-17","1.0461","1.0440","1.0473","1.0412","","0.18%"
"2010-02-16","1.0442","1.0490","1.0501","1.0408","","-0.48%"
"2010-02-15","1.0492","1.0515","1.0535","1.0464","","-0.18%"
"2010-02-12","1.0511","1.0505","1.0579","1.0488","","0.04%"
"2010-02-11","1.0507","1.0631","1.0633","1.0478","","-1.15%"
"2010-02-10","1.0629","1.0667","1.0709","1.0596","","-0.45%"
"2010-02-09","1.0677","1.0753","1.0778","1.0646","","-0.72%"
"2010-02-08","1.0754","1.0687","1.0755","1.0655","","0.62%"
"2010-02-05","1.0688","1.0741","1.0783","1.0646","","-0.35%"
"2010-02-04","1.0726","1.0629","1.0753","1.0595","","0.97%"
"2010-02-03","1.0623","1.0579","1.0631","1.0545","","0.40%"
"2010-02-02","1.0581","1.0614","1.0642","1.0564","","-0.36%"
"2010-02-01","1.0619","1.0706","1.0723","1.0611","","-0.74%"
"2010-01-29","1.0698","1.0665","1.0701","1.0623","","0.30%"
"2010-01-28","1.0666","1.0652","1.0668","1.0554","","0.24%"
"2010-01-27","1.0640","1.0627","1.0690","1.0608","","0.14%"
"2010-01-26","1.0625","1.0576","1.0694","1.0544","","0.39%"
"2010-01-25","1.0584","1.0576","1.0615","1.0532","","0.07%"
"2010-01-22","1.0577","1.0520","1.0604","1.0463","","0.52%"
"2010-01-21","1.0522","1.0465","1.0526","1.0438","","0.56%"
"2010-01-20","1.0463","1.0313","1.0493","1.0304","","1.51%"
"2010-01-19","1.0307","1.0261","1.0349","1.0248","","0.43%"
"2010-01-18","1.0263","1.0303","1.0316","1.0248","","-0.24%"
"2010-01-15","1.0288","1.0231","1.0316","1.0231","","0.53%"
"2010-01-14","1.0234","1.0305","1.0324","1.0223","","-0.74%"
"2010-01-13","1.0310","1.0391","1.0413","1.0290","","-0.83%"
"2010-01-12","1.0396","1.0335","1.0417","1.0314","","0.59%"
"2010-01-11","1.0335","1.0282","1.0345","1.0252","","0.33%"
"2010-01-08","1.0301","1.0343","1.0385","1.0295","","-0.44%"
"2010-01-07","1.0347","1.0320","1.0375","1.0292","","0.28%"
"2010-01-06","1.0318","1.0387","1.0412","1.0312","","-0.75%"
"2010-01-05","1.0396","1.0417","1.0427","1.0337","","-0.20%"
"2010-01-04","1.0417","1.0520","1.0520","1.0353","","-0.98%"
"2010-01-01","1.0520","1.0539","1.0541","1.0520","","0.00%"
"2009-12-31","1.0520","1.0557","1.0563","1.0456","","-0.27%"
"2009-12-30","1.0548","1.0439","1.0581","1.0426","","1.09%"
"2009-12-29","1.0434","1.0424","1.0446","1.0366","","0.01%"
"2009-12-28","1.0433","1.0502","1.0502","1.0418","","-0.65%"
"2009-12-25","1.0501","1.0501","1.0505","1.0494","","0.00%"
"2009-12-24","1.0501","1.0483","1.0511","1.0450","","0.14%"
"2009-12-23","1.0486","1.0574","1.0579","1.0469","","-0.90%"
"2009-12-22","1.0581","1.0625","1.0636","1.0541","","-0.41%"
"2009-12-21","1.0625","1.0667","1.0702","1.0537","","-0.36%"
"2009-12-18","1.0663","1.0713","1.0726","1.0627","","-0.41%"
"2009-12-17","1.0707","1.0610","1.0747","1.0608","","0.90%"
"2009-12-16","1.0612","1.0617","1.0644","1.0570","","-0.02%"
"2009-12-15","1.0614","1.0587","1.0654","1.0551","","0.24%"
"2009-12-14","1.0589","1.0604","1.0665","1.0566","","-0.12%"
"2009-12-11","1.0602","1.0511","1.0623","1.0484","","0.90%"
"2009-12-10","1.0507","1.0549","1.0584","1.0478","","-0.38%"
"2009-12-09","1.0547","1.0633","1.0663","1.0514","","-0.85%"
"2009-12-08","1.0637","1.0522","1.0673","1.0487","","1.11%"
"2009-12-07","1.0520","1.0560","1.0650","1.0482","","-0.53%"
"2009-12-04","1.0576","1.0571","1.0599","1.0434","","0.25%"
"2009-12-03","1.0550","1.0511","1.0586","1.0463","","0.37%"
"2009-12-02","1.0511","1.0459","1.0516","1.0431","","0.44%"
"2009-12-01","1.0465","1.0556","1.0579","1.0404","","-0.87%"
"2009-11-30","1.0557","1.0579","1.0621","1.0535","","-0.60%"
"2009-11-27","1.0621","1.0591","1.0751","1.0585","","0.11%"
"2009-11-26","1.0609","1.0456","1.0624","1.0449","","1.48%"
"2009-11-25","1.0454","1.0584","1.0586","1.0451","","-1.26%"
"2009-11-24","1.0587","1.0563","1.0645","1.0553","","0.26%"
"2009-11-23","1.0560","1.0705","1.0715","1.0541","","-1.30%"
"2009-11-20","1.0699","1.0633","1.0734","1.0612","","0.60%"
"2009-11-19","1.0635","1.0545","1.0691","1.0544","","0.89%"
"2009-11-18","1.0541","1.0511","1.0585","1.0450","","0.26%"
"2009-11-17","1.0514","1.0480","1.0621","1.0465","","0.37%"
"2009-11-16","1.0475","1.0540","1.0544","1.0427","","-0.29%"
"2009-11-13","1.0505","1.0567","1.0570","1.0473","","-0.48%"
"2009-11-12","1.0556","1.0454","1.0579","1.0414","","0.95%"
"2009-11-11","1.0457","1.0495","1.0506","1.0433","","-0.36%"
"2009-11-10","1.0495","1.0558","1.0608","1.0482","","-0.68%"
"2009-11-09","1.0567","1.0720","1.0749","1.0543","","-1.64%"
"2009-11-06","1.0743","1.0663","1.0782","1.0608","","0.77%"
"2009-11-05","1.0661","1.0625","1.0682","1.0604","","0.38%"
"2009-11-04","1.0621","1.0659","1.0685","1.0594","","-0.50%"
"2009-11-03","1.0674","1.0770","1.0854","1.0654","","-0.98%"
"2009-11-02","1.0780","1.0848","1.0871","1.0713","","-0.61%"
"2009-10-30","1.0846","1.0669","1.0850","1.0652","","1.61%"
"2009-10-29","1.0674","1.0804","1.0824","1.0655","","-1.28%"
"2009-10-28","1.0812","1.0644","1.0814","1.0635","","1.56%"
"2009-10-27","1.0646","1.0692","1.0718","1.0627","","-0.34%"
"2009-10-26","1.0682","1.0532","1.0699","1.0501","","1.38%"
"2009-10-23","1.0537","1.0476","1.0545","1.0446","","0.61%"
"2009-10-22","1.0473","1.0433","1.0547","1.0416","","0.44%"
"2009-10-21","1.0427","1.0492","1.0585","1.0377","","-0.67%"
"2009-10-20","1.0497","1.0276","1.0528","1.0267","","2.07%"
"2009-10-19","1.0284","1.0391","1.0423","1.0278","","-0.79%"
"2009-10-16","1.0366","1.0337","1.0436","1.0286","","0.26%"
"2009-10-15","1.0339","1.0243","1.0375","1.0207","","0.95%"
"2009-10-14","1.0242","1.0318","1.0328","1.0233","","-0.74%"
"2009-10-13","1.0318","1.0347","1.0373","1.0265","","-0.33%"
"2009-10-12","1.0352","1.0431","1.0453","1.0316","","-0.70%"
"2009-10-09","1.0425","1.0516","1.0553","1.0410","","-0.86%"
"2009-10-08","1.0515","1.0616","1.0633","1.0506","","-0.93%"
"2009-10-07","1.0614","1.0593","1.0650","1.0526","","0.18%"
"2009-10-06","1.0595","1.0706","1.0716","1.0546","","-1.05%"
"2009-10-05","1.0707","1.0808","1.0825","1.0692","","-0.82%"
"2009-10-02","1.0796","1.0835","1.0960","1.0788","","-0.40%"
"2009-10-01","1.0839","1.0695","1.0849","1.0673","","1.37%"
"2009-09-30","1.0692","1.0847","1.0856","1.0671","","-1.44%"
"2009-09-29","1.0848","1.0854","1.0926","1.0793","","-0.04%"
"2009-09-28","1.0852","1.0911","1.0995","1.0833","","-0.56%"
"2009-09-25","1.0913","1.0888","1.0985","1.0861","","0.17%"
"2009-09-24","1.0894","1.0766","1.0949","1.0707","","1.31%"
"2009-09-23","1.0753","1.0688","1.0779","1.0661","","0.58%"
"2009-09-22","1.0691","1.0784","1.0790","1.0661","","-0.87%"
"2009-09-21","1.0785","1.0701","1.0856","1.0678","","0.89%"
"2009-09-18","1.0690","1.0659","1.0770","1.0648","","0.32%"
"2009-09-17","1.0656","1.0669","1.0679","1.0593","","-0.08%"
"2009-09-16","1.0665","1.0728","1.0737","1.0644","","-0.57%"
"2009-09-15","1.0726","1.0830","1.0873","1.0711","","-1.01%"
"2009-09-14","1.0835","1.0774","1.0929","1.0769","","0.62%"
"2009-09-11","1.0768","1.0776","1.0793","1.0715","","-0.06%"
"2009-09-10","1.0774","1.0791","1.0881","1.0768","","-0.10%"
"2009-09-09","1.0785","1.0796","1.0837","1.0745","","-0.11%"
"2009-09-08","1.0797","1.0776","1.0825","1.0674","","0.19%"
"2009-09-07","1.0776","1.0866","1.0869","1.0740","","-0.97%"
"2009-09-04","1.0882","1.1020","1.1039","1.0825","","-1.30%"
"2009-09-03","1.1025","1.1050","1.1075","1.0968","","-0.24%"
"2009-09-02","1.1052","1.1042","1.1105","1.1006","","0.13%"
"2009-09-01","1.1038","1.0939","1.1070","1.0872","","0.83%"
"2009-08-31","1.0947","1.0917","1.1094","1.0903","","0.27%"
"2009-08-28","1.0917","1.0878","1.0938","1.0792","","0.37%"
"2009-08-27","1.0877","1.0985","1.1023","1.0833","","-0.93%"
"2009-08-26","1.0979","1.0866","1.1003","1.0831","","0.99%"
"2009-08-25","1.0871","1.0768","1.0873","1.0720","","0.98%"
"2009-08-24","1.0766","1.0796","1.0827","1.0726","","-0.43%"
"2009-08-21","1.0812","1.0880","1.0945","1.0764","","-0.63%"
"2009-08-20","1.0880","1.0949","1.0997","1.0863","","-0.61%"
"2009-08-19","1.0947","1.1019","1.1115","1.0938","","-0.63%"
"2009-08-18","1.1016","1.1075","1.1109","1.1002","","-0.57%"
"2009-08-17","1.1079","1.0997","1.1127","1.0992","","0.87%"
"2009-08-14","1.0983","1.0875","1.1023","1.0814","","1.08%"
"2009-08-13","1.0866","1.0885","1.0912","1.0793","","-0.14%"
"2009-08-12","1.0881","1.1017","1.1078","1.0850","","-1.24%"
"2009-08-11","1.1018","1.0879","1.1049","1.0866","","1.23%"
"2009-08-10","1.0884","1.0831","1.0932","1.0795","","0.65%"
"2009-08-07","1.0814","1.0781","1.0867","1.0755","","0.32%"
"2009-08-06","1.0779","1.0701","1.0800","1.0676","","0.71%"
"2009-08-05","1.0703","1.0733","1.0787","1.0679","","-0.12%"
"2009-08-04","1.0716","1.0664","1.0768","1.0633","","0.53%"
"2009-08-03","1.0660","1.0772","1.0794","1.0643","","-1.10%"
"2009-07-31","1.0779","1.0846","1.0858","1.0764","","-0.50%"
"2009-07-30","1.0833","1.0911","1.0914","1.0805","","-0.71%"
"2009-07-29","1.0911","1.0808","1.0936","1.0800","","0.99%"
"2009-07-28","1.0804","1.0812","1.0907","1.0751","","-0.04%"
"2009-07-27","1.0808","1.0854","1.0880","1.0777","","-0.54%"
"2009-07-24","1.0867","1.0894","1.0924","1.0793","","-0.31%"
"2009-07-23","1.0901","1.1002","1.1012","1.0840","","-0.88%"
"2009-07-22","1.0998","1.1040","1.1093","1.0952","","-0.38%"
"2009-07-21","1.1040","1.1068","1.1117","1.0965","","-0.26%"
"2009-07-20","1.1069","1.1153","1.1155","1.1019","","-0.58%"
"2009-07-17","1.1134","1.1176","1.1200","1.1128","","-0.38%"
"2009-07-16","1.1176","1.1134","1.1227","1.1126","","0.44%"
"2009-07-15","1.1127","1.1333","1.1351","1.1118","","-1.82%"
"2009-07-14","1.1333","1.1509","1.1534","1.1323","","-1.58%"
"2009-07-13","1.1515","1.1622","1.1673","1.1503","","-1.07%"
"2009-07-10","1.1639","1.1618","1.1677","1.1597","","0.17%"
"2009-07-09","1.1619","1.1678","1.1681","1.1547","","-0.47%"
"2009-07-08","1.1674","1.1660","1.1727","1.1587","","0.14%"
"2009-07-07","1.1658","1.1595","1.1675","1.1542","","0.54%"
"2009-07-06","1.1595","1.1620","1.1681","1.1587","","-0.11%"
"2009-07-03","1.1608","1.1637","1.1641","1.1561","","-0.25%"
"2009-07-02","1.1637","1.1490","1.1637","1.1471","","1.31%"
"2009-07-01","1.1486","1.1631","1.1658","1.1439","","-1.21%"
"2009-06-30","1.1627","1.1568","1.1641","1.1511","","0.50%"
"2009-06-29","1.1569","1.1525","1.1603","1.1509","","0.37%"
"2009-06-26","1.1526","1.1547","1.1566","1.1444","","-0.18%"
"2009-06-25","1.1547","1.1558","1.1641","1.1526","","-0.10%"
"2009-06-24","1.1559","1.1498","1.1585","1.1418","","0.52%"
"2009-06-23","1.1499","1.1539","1.1584","1.1467","","-0.42%"
"2009-06-22","1.1547","1.1349","1.1557","1.1336","","1.69%"
"2009-06-19","1.1355","1.1321","1.1366","1.1250","","0.26%"
"2009-06-18","1.1326","1.1326","1.1366","1.1233","","0.10%"
"2009-06-17","1.1315","1.1351","1.1448","1.1275","","-0.33%"
"2009-06-16","1.1352","1.1322","1.1376","1.1223","","0.25%"
"2009-06-15","1.1324","1.1195","1.1378","1.1181","","1.21%"
"2009-06-12","1.1189","1.1037","1.1248","1.1008","","1.49%"
"2009-06-11","1.1025","1.1090","1.1105","1.0949","","-0.57%"
"2009-06-10","1.1088","1.1038","1.1164","1.0941","","0.42%"
"2009-06-09","1.1042","1.1164","1.1195","1.0981","","-1.11%"
"2009-06-08","1.1166","1.1204","1.1294","1.1139","","-0.22%"
"2009-06-05","1.1191","1.0981","1.1208","1.0962","","2.01%"
"2009-06-04","1.0970","1.1143","1.1161","1.0928","","-1.44%"
"2009-06-03","1.1130","1.0818","1.1134","1.0795","","2.89%"
"2009-06-02","1.0817","1.0918","1.0974","1.0790","","-0.84%"
"2009-06-01","1.0909","1.0907","1.0947","1.0785","","0.02%"
"2009-05-29","1.0907","1.1149","1.1159","1.0892","","-2.12%"
"2009-05-28","1.1143","1.1223","1.1260","1.1108","","-0.68%"
"2009-05-27","1.1219","1.1163","1.1235","1.1099","","0.52%"
"2009-05-26","1.1161","1.1240","1.1358","1.1154","","-0.71%"
"2009-05-25","1.1241","1.1210","1.1283","1.1195","","0.39%"
"2009-05-22","1.1197","1.1366","1.1372","1.1189","","-1.43%"
"2009-05-21","1.1360","1.1426","1.1485","1.1349","","-0.53%"
"2009-05-20","1.1421","1.1558","1.1587","1.1365","","-1.21%"
"2009-05-19","1.1561","1.1638","1.1663","1.1523","","-0.58%"
"2009-05-18","1.1629","1.1784","1.1816","1.1608","","-1.28%"
"2009-05-15","1.1780","1.1707","1.1810","1.1648","","0.66%"
"2009-05-14","1.1703","1.1736","1.1789","1.1684","","-0.26%"
"2009-05-13","1.1734","1.1627","1.1778","1.1553","","0.95%"
"2009-05-12","1.1624","1.1670","1.1700","1.1540","","-0.43%"
"2009-05-11","1.1674","1.1493","1.1675","1.1477","","1.50%"
"2009-05-08","1.1502","1.1696","1.1734","1.1489","","-1.66%"
"2009-05-07","1.1696","1.1678","1.1766","1.1630","","0.20%"
"2009-05-06","1.1673","1.1764","1.1826","1.1652","","-0.73%"
"2009-05-05","1.1759","1.1728","1.1793","1.1679","","0.21%"
"2009-05-04","1.1734","1.1866","1.1902","1.1723","","-1.01%"
"2009-05-01","1.1854","1.1942","1.1953","1.1829","","-0.72%"
"2009-04-30","1.1940","1.2050","1.2050","1.1862","","-0.81%"
"2009-04-29","1.2038","1.2202","1.2219","1.1990","","-1.37%"
"2009-04-28","1.2205","1.2197","1.2266","1.2163","","-0.06%"
"2009-04-27","1.2212","1.2111","1.2220","1.2075","","0.98%"
"2009-04-24","1.2094","1.2235","1.2271","1.2073","","-1.15%"
"2009-04-23","1.2235","1.2403","1.2416","1.2222","","-1.40%"
"2009-04-22","1.2409","1.2364","1.2478","1.2328","","0.32%"
"2009-04-21","1.2370","1.2383","1.2507","1.2327","","-0.15%"
"2009-04-20","1.2389","1.2136","1.2399","1.2123","","2.07%"
"2009-04-17","1.2138","1.2098","1.2180","1.2075","","0.30%"
"2009-04-16","1.2102","1.2050","1.2149","1.1982","","0.62%"
"2009-04-15","1.2027","1.2154","1.2188","1.2016","","-1.07%"
"2009-04-14","1.2157","1.2204","1.2242","1.2063","","-0.36%"
"2009-04-13","1.2201","1.2254","1.2303","1.2166","","-0.50%"
"2009-04-10","1.2262","1.2237","1.2300","1.2237","","0.12%"
"2009-04-09","1.2247","1.2361","1.2403","1.2212","","-0.91%"
"2009-04-08","1.2359","1.2379","1.2469","1.2310","","-0.14%"
"2009-04-07","1.2376","1.2401","1.2485","1.2330","","-0.08%"
"2009-04-06","1.2386","1.2296","1.2443","1.2224","","0.72%"
"2009-04-03","1.2298","1.2374","1.2458","1.2294","","-0.60%"
"2009-04-02","1.2372","1.2588","1.2612","1.2338","","-1.83%"
"2009-04-01","1.2603","1.2622","1.2717","1.2574","","-0.06%"
"2009-03-31","1.2610","1.2615","1.2655","1.2503","","-0.08%"
"2009-03-30","1.2620","1.2407","1.2651","1.2384","","1.59%"
"2009-03-27","1.2422","1.2292","1.2448","1.2266","","1.01%"
"2009-03-26","1.2298","1.2329","1.2338","1.2241","","-0.19%"
"2009-03-25","1.2321","1.2302","1.2357","1.2220","","0.17%"
"2009-03-24","1.2300","1.2239","1.2325","1.2203","","0.51%"
"2009-03-23","1.2237","1.2393","1.2399","1.2201","","-1.41%"
"2009-03-20","1.2412","1.2395","1.2447","1.2292","","0.12%"
"2009-03-19","1.2397","1.2462","1.2504","1.2191","","-0.51%"
"2009-03-18","1.2460","1.2693","1.2752","1.2430","","-1.83%"
"2009-03-17","1.2692","1.2705","1.2770","1.2677","","-0.21%"
"2009-03-16","1.2719","1.2729","1.2788","1.2635","","-0.02%"
"2009-03-13","1.2721","1.2780","1.2845","1.2626","","-0.46%"
"2009-03-12","1.2780","1.2848","1.2958","1.2768","","-0.57%"
"2009-03-11","1.2853","1.2809","1.2905","1.2752","","0.31%"
"2009-03-10","1.2813","1.3010","1.3014","1.2727","","-1.42%"
"2009-03-09","1.2997","1.2853","1.3066","1.2816","","0.93%"
"2009-03-06","1.2877","1.2887","1.2912","1.2763","","-0.11%"
"2009-03-05","1.2891","1.2746","1.2913","1.2725","","1.15%"
"2009-03-04","1.2744","1.2929","1.2970","1.2714","","-1.46%"
"2009-03-03","1.2933","1.2916","1.2976","1.2806","","0.19%"
"2009-03-02","1.2908","1.2772","1.2919","1.2725","","1.38%"
"2009-02-27","1.2732","1.2530","1.2733","1.2518","","1.70%"
"2009-02-26","1.2519","1.2571","1.2582","1.2397","","-0.40%"
"2009-02-25","1.2569","1.2425","1.2615","1.2400","","1.13%"
"2009-02-24","1.2429","1.2509","1.2543","1.2395","","-0.58%"
"2009-02-23","1.2501","1.2504","1.2559","1.2358","","-0.06%"
"2009-02-20","1.2508","1.2582","1.2652","1.2422","","-0.67%"
"2009-02-19","1.2593","1.2618","1.2624","1.2468","","-0.08%"
"2009-02-18","1.2603","1.2645","1.2656","1.2529","","-0.37%"
"2009-02-17","1.2650","1.2438","1.2675","1.2416","","1.70%"
"2009-02-16","1.2439","1.2406","1.2490","1.2393","","0.75%"
"2009-02-13","1.2346","1.2426","1.2464","1.2281","","-0.72%"
"2009-02-12","1.2435","1.2410","1.2550","1.2382","","0.14%"
"2009-02-11","1.2418","1.2447","1.2532","1.2389","","-0.35%"
"2009-02-10","1.2462","1.2167","1.2494","1.2149","","2.48%"
"2009-02-09","1.2161","1.2221","1.2302","1.2131","","-0.78%"
"2009-02-06","1.2256","1.2332","1.2542","1.2233","","-0.50%"
"2009-02-05","1.2317","1.2327","1.2382","1.2226","","-0.06%"
"2009-02-04","1.2325","1.2306","1.2439","1.2226","","0.10%"
"2009-02-03","1.2313","1.2431","1.2523","1.2294","","-0.91%"
"2009-02-02","1.2426","1.2281","1.2466","1.2262","","1.28%"
"2009-01-30","1.2269","1.2248","1.2419","1.2217","","0.25%"
"2009-01-29","1.2239","1.2121","1.2247","1.2093","","0.72%"
"2009-01-28","1.2151","1.2298","1.2308","1.2026","","-0.95%"
"2009-01-27","1.2268","1.2234","1.2334","1.2152","","0.33%"
"2009-01-26","1.2228","1.2324","1.2389","1.2141","","-0.67%"
"2009-01-23","1.2311","1.2529","1.2651","1.2268","","-1.79%"
"2009-01-22","1.2535","1.2565","1.2741","1.2518","","-0.19%"
"2009-01-21","1.2559","1.2666","1.2767","1.2548","","-0.87%"
"2009-01-20","1.2669","1.2534","1.2698","1.2531","","0.98%"
"2009-01-19","1.2546","1.2435","1.2574","1.2374","","0.50%"
"2009-01-16","1.2483","1.2525","1.2578","1.2317","","-0.30%"
"2009-01-15","1.2521","1.2489","1.2673","1.2414","","0.33%"
"2009-01-14","1.2480","1.2250","1.2494","1.2103","","1.91%"
"2009-01-13","1.2246","1.2190","1.2340","1.2153","","0.66%"
"2009-01-12","1.2166","1.1874","1.2178","1.1873","","2.36%"
"2009-01-09","1.1886","1.1800","1.1970","1.1793","","0.79%"
"2009-01-08","1.1793","1.1944","1.2075","1.1770","","-1.40%"
"2009-01-07","1.1961","1.1839","1.2001","1.1774","","0.95%"
"2009-01-06","1.1848","1.1890","1.2001","1.1761","","-0.34%"
"2009-01-05","1.1888","1.2060","1.2226","1.1869","","-2.16%"
"2009-01-02","1.2151","1.2197","1.2277","1.2066","","-0.46%"
"2009-01-01","1.2207","1.2170","1.2226","1.2167","","0.32%"
"2008-12-31","1.2168","1.2172","1.2363","1.2107","","-0.28%"
"2008-12-30","1.2202","1.2200","1.2343","1.2142","","0.18%"
"2008-12-29","1.2180","1.2220","1.2225","1.2072","","-0.34%"
"2008-12-26","1.2221","1.2133","1.2226","1.2127","","0.44%"
"2008-12-25","1.2167","1.2124","1.2203","1.2121","","0.21%"
"2008-12-24","1.2142","1.2178","1.2210","1.2083","","-0.21%"
"2008-12-23","1.2168","1.2194","1.2254","1.2049","","-0.24%"
"2008-12-22","1.2197","1.2156","1.2215","1.1987","","-0.38%"
"2008-12-19","1.2243","1.2050","1.2376","1.2031","","1.60%"
"2008-12-18","1.2050","1.1917","1.2117","1.1818","","0.74%"
"2008-12-17","1.1961","1.2045","1.2121","1.1932","","-0.73%"
"2008-12-16","1.2049","1.2340","1.2379","1.1988","","-2.28%"
"2008-12-15","1.2330","1.2465","1.2467","1.2231","","-1.28%"
"2008-12-12","1.2490","1.2351","1.2515","1.2284","","1.11%"
"2008-12-11","1.2353","1.2587","1.2610","1.2159","","-1.90%"
"2008-12-10","1.2592","1.2648","1.2666","1.2488","","-0.50%"
"2008-12-09","1.2655","1.2520","1.2746","1.2497","","0.86%"
"2008-12-08","1.2547","1.2713","1.2756","1.2448","","-1.20%"
"2008-12-05","1.2700","1.2761","1.3009","1.2687","","-0.60%"
"2008-12-04","1.2777","1.2536","1.2800","1.2515","","2.00%"
"2008-12-03","1.2527","1.2505","1.2668","1.2442","","0.02%"
"2008-12-02","1.2524","1.2470","1.2584","1.2382","","0.68%"
"2008-12-01","1.2439","1.2369","1.2525","1.2306","","0.66%"
"2008-11-28","1.2357","1.2315","1.2468","1.2313","","0.30%"
"2008-11-27","1.2320","1.2313","1.2376","1.2236","","0.39%"
"2008-11-26","1.2272","1.2244","1.2415","1.2161","","0.15%"
"2008-11-25","1.2254","1.2306","1.2479","1.2125","","-0.38%"
"2008-11-24","1.2301","1.2675","1.2777","1.2243","","-3.51%"
"2008-11-21","1.2748","1.2959","1.2986","1.2744","","-1.47%"
"2008-11-20","1.2938","1.2544","1.2950","1.2515","","3.18%"
"2008-11-19","1.2539","1.2313","1.2548","1.2286","","2.10%"
"2008-11-18","1.2281","1.2268","1.2387","1.2180","","0.38%"
"2008-11-17","1.2235","1.2388","1.2424","1.2113","","-0.39%"
"2008-11-14","1.2283","1.2138","1.2317","1.2100","","1.26%"
"2008-11-13","1.2130","1.2361","1.2448","1.2107","","-1.81%"
"2008-11-12","1.2353","1.2063","1.2384","1.1981","","2.50%"
"2008-11-11","1.2052","1.1949","1.2098","1.1890","","0.58%"
"2008-11-10","1.1983","1.1774","1.1993","1.1660","","0.79%"
"2008-11-07","1.1889","1.1969","1.2026","1.1671","","-0.32%"
